id,doi,trueSubject,predicted,isCorrect
hdl:1902.4/BRDIR1989-855A,hdl:1902.4/BRDIR1989-855A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FRXMEN,doi:10.7910/DVN/FRXMEN,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/SQUN5,doi:10.7910/DVN/SQUN5,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/AI4CRZ,doi:10.7910/DVN/AI4CRZ,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
hdl:1902.4/GBSSLT88-CQ840A,hdl:1902.4/GBSSLT88-CQ840A,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/BRDIR1988-804,hdl:1902.4/BRDIR1988-804,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/U8F3F,doi:10.7910/DVN/U8F3F,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OCHTVL,doi:10.7910/DVN/OCHTVL,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/MA2NGM,doi:10.7910/DVN/MA2NGM,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/VQCGNW,doi:10.7910/DVN/VQCGNW,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/GM1UAW,doi:10.7910/DVN/GM1UAW,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/TDCTGU,doi:10.7910/DVN/TDCTGU,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/NTFRZV,doi:10.7910/DVN/NTFRZV,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OBIMFS,doi:10.7910/DVN/OBIMFS,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/YWCKUR,doi:10.7910/DVN/YWCKUR,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/POCBOS1999-9901,hdl:1902.4/POCBOS1999-9901,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/C1CYHB,doi:10.7910/DVN/C1CYHB,['Physics'],['Engineering'],False
doi:10.7910/DVN/ARLJH,doi:10.7910/DVN/ARLJH,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/BXOZ1P,doi:10.7910/DVN/BXOZ1P,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ACLT18,doi:10.7910/DVN/ACLT18,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/2PTJJV,doi:10.7910/DVN/2PTJJV,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USAIPOUBS2005-INVEST02,hdl:1902.4/USAIPOUBS2005-INVEST02,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/JG0F76,doi:10.7910/DVN/JG0F76,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OSM0OB,doi:10.7910/DVN/OSM0OB,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/DFF7ND,doi:10.7910/DVN/DFF7ND,"['Medicine, Health and Life Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/7IA5G,doi:10.7910/DVN/7IA5G,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/BZX4JQ,doi:10.7910/DVN/BZX4JQ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/5MHZ5J,doi:10.7910/DVN/5MHZ5J,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/NC06GQ,doi:10.7910/DVN/NC06GQ,"['Law', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/XZRUYC,doi:10.7910/DVN/XZRUYC,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.7910/DVN/LLFV2P,doi:10.7910/DVN/LLFV2P,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.18710/NSFN2B,doi:10.18710/NSFN2B,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ASYXGD,doi:10.7910/DVN/ASYXGD,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.18738/T8/UHWLDR,doi:10.18738/T8/UHWLDR,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.7910/DVN/DKNXAG,doi:10.7910/DVN/DKNXAG,"['Engineering', 'Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/ULVGHU,doi:10.7910/DVN/ULVGHU,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/3CIUAK,doi:10.7910/DVN/3CIUAK,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/UWUAV7,doi:10.7910/DVN/UWUAV7,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/XP8WTL,doi:10.7910/DVN/XP8WTL,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBSSLT73-CQ880,hdl:1902.4/GBSSLT73-CQ880,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KF51PN,doi:10.7910/DVN/KF51PN,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/BRU7RI,doi:10.7910/DVN/BRU7RI,['Business and Management'],['Social Sciences'],False
hdl:1902.4/USAIPO1937-0084,hdl:1902.4/USAIPO1937-0084,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/H5HBI6,doi:10.7910/DVN/H5HBI6,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.34894/NVNHYG,doi:10.34894/NVNHYG,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/DECSMV,doi:10.7910/DVN/DECSMV,['Astronomy and Astrophysics'],['Astronomy and Astrophysics'],True
doi:10.34894/YIDAKA,doi:10.34894/YIDAKA,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/AVBGIE,doi:10.7910/DVN/AVBGIE,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ADUTHJ,doi:10.7910/DVN/ADUTHJ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/SWTEAN,doi:10.7910/DVN/SWTEAN,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/LKYVDJ,doi:10.7910/DVN/LKYVDJ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/KGTRVF,doi:10.7910/DVN/KGTRVF,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USAIPOGNS2013-TR1203,hdl:1902.4/USAIPOGNS2013-TR1203,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OTJTQM,doi:10.7910/DVN/OTJTQM,['Social Sciences'],"['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/XOERIO,doi:10.7910/DVN/XOERIO,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/3WLSPS,doi:10.7910/DVN/3WLSPS,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USPSRA2001-NW13,hdl:1902.4/USPSRA2001-NW13,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/LIUST7,doi:10.7910/DVN/LIUST7,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/5A11XU,doi:10.7910/DVN/5A11XU,['Astronomy and Astrophysics'],['Astronomy and Astrophysics'],True
doi:10.7910/DVN/SLWCLZ,doi:10.7910/DVN/SLWCLZ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/IZC1PB,doi:10.7910/DVN/IZC1PB,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/VAF3QA,doi:10.34894/VAF3QA,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XJGGYY,doi:10.7910/DVN/XJGGYY,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/IMHXR4,doi:10.7910/DVN/IMHXR4,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBMORI95-02,hdl:1902.4/GBMORI95-02,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBSSLT66-CQ470A,hdl:1902.4/GBSSLT66-CQ470A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ZLEXBQ,doi:10.7910/DVN/ZLEXBQ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/3SHIHO,doi:10.7910/DVN/3SHIHO,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/IRQGR9,doi:10.7910/DVN/IRQGR9,"['Astronomy and Astrophysics', 'Earth and Environmental Sciences', 'Other']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/USVNS2000-STPRIM-VTDM,hdl:1902.4/USVNS2000-STPRIM-VTDM,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/NTNIPO67-164,hdl:1902.4/NTNIPO67-164,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USNYT1998-98004B,hdl:1902.4/USNYT1998-98004B,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/CNCIPO94-94007,hdl:1902.4/CNCIPO94-94007,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XPEYMO,doi:10.7910/DVN/XPEYMO,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
hdl:1902.4/GMDEMO1968-2038(I),hdl:1902.4/GMDEMO1968-2038(I),['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/5ZVCMG,doi:10.7910/DVN/5ZVCMG,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/5TYPC9,doi:10.7910/DVN/5TYPC9,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
hdl:1902.4/USIOWA1989-303,hdl:1902.4/USIOWA1989-303,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/P9LV9I,doi:10.7910/DVN/P9LV9I,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/BRDIR1988-809,hdl:1902.4/BRDIR1988-809,['Social Sciences'],['Social Sciences'],True
doi:10.34894/GFB1UN,doi:10.34894/GFB1UN,"['Medicine, Health and Life Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/VPCXCO,doi:10.7910/DVN/VPCXCO,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/45ZKAM,doi:10.7910/DVN/45ZKAM,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/HRDYCE,doi:10.7910/DVN/HRDYCE,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/VZVITM,doi:10.7910/DVN/VZVITM,"['Agricultural Sciences', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/CBTC1J,doi:10.7910/DVN/CBTC1J,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CQRGBD,doi:10.7910/DVN/CQRGBD,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/3NWCWO,doi:10.7910/DVN/3NWCWO,"['Agricultural Sciences', 'Social Sciences']","['Arts and Humanities', 'Social Sciences']",True
doi:10.7910/DVN/3AHQMM,doi:10.7910/DVN/3AHQMM,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/GX4FJJ,doi:10.7910/DVN/GX4FJJ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ZHWCQV,doi:10.7910/DVN/ZHWCQV,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/LZVRPM,doi:10.7910/DVN/LZVRPM,['Chemistry'],"['Chemistry', 'Physics']",True
doi:10.34894/FNDXAW,doi:10.34894/FNDXAW,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/K1YD3I,doi:10.7910/DVN/K1YD3I,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/DIEDJN,doi:10.7910/DVN/DIEDJN,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/YQSBOA,doi:10.7910/DVN/YQSBOA,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KKUEPE,doi:10.7910/DVN/KKUEPE,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/MNU2J3,doi:10.7910/DVN/MNU2J3,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/T3UP6R,doi:10.7910/DVN/T3UP6R,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YDFAYU,doi:10.7910/DVN/YDFAYU,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/JHPIGB,doi:10.7910/DVN/JHPIGB,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/O9BELC,doi:10.7910/DVN/O9BELC,['Arts and Humanities'],['Arts and Humanities'],True
hdl:20.500.12534/A0IVAB,hdl:20.500.12534/A0IVAB,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KC1SDW,doi:10.7910/DVN/KC1SDW,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.15139/S3/PIJJGC,doi:10.15139/S3/PIJJGC,"['Medicine, Health and Life Sciences']",['Social Sciences'],False
doi:10.34894/NYIFK5,doi:10.34894/NYIFK5,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/MXGEO1997-0597,hdl:1902.4/MXGEO1997-0597,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USMI2010-STELEC-KY,hdl:1902.4/USMI2010-STELEC-KY,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/PEGDT,doi:10.7910/DVN/PEGDT,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KJV0BM,doi:10.7910/DVN/KJV0BM,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/KOUSIA1992-I92059,hdl:1902.4/KOUSIA1992-I92059,['Social Sciences'],['Arts and Humanities'],False
hdl:1902.4/USAIPOGNS1989-89138-W2,hdl:1902.4/USAIPOGNS1989-89138-W2,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/9FG6LP,doi:10.7910/DVN/9FG6LP,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ID29TT,doi:10.7910/DVN/ID29TT,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USMI2004-STELEC-AL,hdl:1902.4/USMI2004-STELEC-AL,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBSSLT1979-CQ669,hdl:1902.4/GBSSLT1979-CQ669,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/RHBON3,doi:10.7910/DVN/RHBON3,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.7910/DVN/N2WAZN,doi:10.7910/DVN/N2WAZN,['Physics'],"['Chemistry', 'Physics']",True
hdl:1902.4/USUSATY1986-9117,hdl:1902.4/USUSATY1986-9117,['Social Sciences'],"['Medicine, Health and Life Sciences']",False
doi:10.7910/DVN/8SCGZR,doi:10.7910/DVN/8SCGZR,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USPSRA1995-NW0295A,hdl:1902.4/USPSRA1995-NW0295A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/AOMYA,doi:10.7910/DVN/AOMYA,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ZBWUNP,doi:10.7910/DVN/ZBWUNP,"['Earth and Environmental Sciences', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/AY3QN4,doi:10.7910/DVN/AY3QN4,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/YBR1FU,doi:10.34894/YBR1FU,"['Arts and Humanities', 'Earth and Environmental Sciences']",['Arts and Humanities'],True
doi:10.7910/DVN/HUMEEU,doi:10.7910/DVN/HUMEEU,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/2RAOHP,doi:10.7910/DVN/2RAOHP,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/0NGXJS,doi:10.7910/DVN/0NGXJS,['Other'],['Computer and Information Science'],False
hdl:1902.4/ITDOXA1996-96012-C-9,hdl:1902.4/ITDOXA1996-96012-C-9,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/HZLAF0,doi:10.7910/DVN/HZLAF0,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/DOCTAW,doi:10.7910/DVN/DOCTAW,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/AIXOMH,doi:10.7910/DVN/AIXOMH,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/RJIUNE,doi:10.7910/DVN/RJIUNE,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FH7RCM,doi:10.7910/DVN/FH7RCM,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/COQPFO,doi:10.7910/DVN/COQPFO,"['Astronomy and Astrophysics', 'Computer and Information Science', 'Medicine, Health and Life Sciences', 'Physics']","['Astronomy and Astrophysics', 'Computer and Information Science', 'Mathematical Sciences']",True
hdl:1902.4/USAIPO1969-0779,hdl:1902.4/USAIPO1969-0779,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBUSIA1977-I77002,hdl:1902.4/GBUSIA1977-I77002,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USPEW2012-WK1213,hdl:1902.4/USPEW2012-WK1213,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/54DYNF,doi:10.7910/DVN/54DYNF,['Social Sciences'],['Computer and Information Science'],False
doi:10.7910/DVN/LJLTH2,doi:10.7910/DVN/LJLTH2,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/VL4UTZ,doi:10.7910/DVN/VL4UTZ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/U2GFOO,doi:10.7910/DVN/U2GFOO,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/FU6CLB,doi:10.7910/DVN/FU6CLB,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USSRBI2008-4545,hdl:1902.4/USSRBI2008-4545,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XZZEI8,doi:10.7910/DVN/XZZEI8,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/TKRWSU,doi:10.7910/DVN/TKRWSU,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/NJIIPR,doi:10.7910/DVN/NJIIPR,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USRCOM1946-027,hdl:1902.4/USRCOM1946-027,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/U8NMJZ,doi:10.7910/DVN/U8NMJZ,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USABCWASH1986-6682,hdl:1902.4/USABCWASH1986-6682,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/NDFZ67,doi:10.7910/DVN/NDFZ67,['Law'],"['Law', 'Social Sciences']",True
hdl:1902.4/FRIFOP64-05781,hdl:1902.4/FRIFOP64-05781,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USRPRR1986-01,hdl:1902.4/USRPRR1986-01,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/4SVH05,doi:10.7910/DVN/4SVH05,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/A7WMJY,doi:10.7910/DVN/A7WMJY,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ITJBE8,doi:10.7910/DVN/ITJBE8,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/BDBB62,doi:10.7910/DVN/BDBB62,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/UOYFAH,doi:10.7910/DVN/UOYFAH,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/XWYGUA,doi:10.7910/DVN/XWYGUA,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/ULLGEK,doi:10.7910/DVN/ULLGEK,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/SHROFZ,doi:10.7910/DVN/SHROFZ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/TKRZDX,doi:10.7910/DVN/TKRZDX,['Earth and Environmental Sciences'],"['Earth and Environmental Sciences', 'Engineering']",True
doi:10.7910/DVN/EDLCQ8,doi:10.7910/DVN/EDLCQ8,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.34894/VHNCYG,doi:10.34894/VHNCYG,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/I6VZ9Y,doi:10.7910/DVN/I6VZ9Y,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/F8CIRV,doi:10.7910/DVN/F8CIRV,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/MIGJLY,doi:10.7910/DVN/MIGJLY,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/USAIPO1938-0127,hdl:1902.4/USAIPO1938-0127,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/NRNCW4,doi:10.7910/DVN/NRNCW4,['Physics'],['Physics'],True
hdl:1902.4/USAIPOGNS2012-TR0529,hdl:1902.4/USAIPOGNS2012-TR0529,['Social Sciences'],['Social Sciences'],True
doi:10.21421/D2/RAMEUC,doi:10.21421/D2/RAMEUC,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/6PHB1D,doi:10.7910/DVN/6PHB1D,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.34894/NNGOUG,doi:10.34894/NNGOUG,['Social Sciences'],['Social Sciences'],True
doi:10.34894/RDE8DU,doi:10.34894/RDE8DU,['Social Sciences'],"['Medicine, Health and Life Sciences']",False
doi:10.7910/DVN/QMLTE8,doi:10.7910/DVN/QMLTE8,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OXGMB8,doi:10.7910/DVN/OXGMB8,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/ARCEDOPUBA1997-PE18,hdl:1902.4/ARCEDOPUBA1997-PE18,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USMISC2003-LAND,hdl:1902.4/USMISC2003-LAND,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/UDXAEK,doi:10.7910/DVN/UDXAEK,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YMFJMM,doi:10.7910/DVN/YMFJMM,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OJD10N,doi:10.7910/DVN/OJD10N,"['Medicine, Health and Life Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/4PCVQP,doi:10.7910/DVN/4PCVQP,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/IXRGMP,doi:10.7910/DVN/IXRGMP,['Social Sciences'],['Social Sciences'],True
doi:10.34894/0EY9SM,doi:10.34894/0EY9SM,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBSSLT1985-CQ948,hdl:1902.4/GBSSLT1985-CQ948,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USPSRA1992-USN192,hdl:1902.4/USPSRA1992-USN192,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KVNPGY,doi:10.7910/DVN/KVNPGY,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/R5C3XP,doi:10.7910/DVN/R5C3XP,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/QSV2C6,doi:10.7910/DVN/QSV2C6,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/Q1LJJO,doi:10.7910/DVN/Q1LJJO,['Astronomy and Astrophysics'],['Astronomy and Astrophysics'],True
doi:10.7910/DVN/8ULC1B,doi:10.7910/DVN/8ULC1B,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/FNSA1N,doi:10.7910/DVN/FNSA1N,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/NXF45W,doi:10.7910/DVN/NXF45W,"['Business and Management', 'Computer and Information Science', 'Earth and Environmental Sciences', 'Medicine, Health and Life Sciences', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/CDANHS,doi:10.7910/DVN/CDANHS,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/TNAMVP,doi:10.34894/TNAMVP,"['Arts and Humanities', 'Earth and Environmental Sciences']",['Arts and Humanities'],True
doi:10.7910/DVN/XGBGJH,doi:10.7910/DVN/XGBGJH,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBSSLT64-CS5671**,hdl:1902.4/GBSSLT64-CS5671**,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USRPRR1976-02,hdl:1902.4/USRPRR1976-02,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/24789,doi:10.7910/DVN/24789,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USRCOM1949-034,hdl:1902.4/USRCOM1949-034,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/N4XX6O,doi:10.7910/DVN/N4XX6O,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USMGAP1985-009,hdl:1902.4/USMGAP1985-009,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/MRE57X,doi:10.7910/DVN/MRE57X,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/YAJDMG,doi:10.7910/DVN/YAJDMG,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/RAYZGY,doi:10.7910/DVN/RAYZGY,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.7910/DVN/XIIYKM,doi:10.7910/DVN/XIIYKM,['Social Sciences'],['Social Sciences'],True
