"id","answer"
1628392125976006656,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'positive functioning' : 'low', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'purpose in life' : 'low', 'depression' : 'high', 'feeling pain' : 'high', 'expressing empathy' : 'low' }"
1634253872226246656,"{ 'happiness' : 'high', 'resilience' : 'medium', 'fear of future' : 'low', 'vitality' : 'high', 'having energy' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'balance in the various aspects of own life' : 'medium', 'financial/material worry' : 'low' }"
1628751558203645954,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'purpose in life' : 'low', 'belonging to society' : 'low', 'expressing gratitude' : 'low', 'feeling having a political voice' : 'high' }"
1633246882905444352,"{ 'life satisfaction' : 'low', 'peace with thoughts and feelings' : 'low', 'quality of relationships' : 'low' }"
1628953327210999808,"{ 'belonging to society' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'happiness' : 'high' }"
1628165227685777413,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing job satisfaction' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'mastery (ability, capability)' : 'medium', 'expressing empathy' : 'high' }"
1632377608036859905,"{ 'happiness' : 'high', 'positive functioning' : 'high' }"
1632803144320032770,"{ 'resilience' : 'low', 'happiness' : 'low' }"
1632733127738118144,"{ 'resilience' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'suffering' : 'high', 'quality of relationships' : 'medium', 'belonging to society' : 'low', 'expressing trust' : 'low' }"
1629506340962856962,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'positive functioning' : 'low', 'feeling pain' : 'high' }"
1628284631605776385,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high' }"
1629231922277912576,"{ 'happiness' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'perceiving discrimination' : 'high' }"
1629071987929653249,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'suffering' : 'high', 'anxiety' : 'high', 'describing health limitations' : 'high' }"
1628790685104222210,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1609369133824761858,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high', 'promoting good' : 'high' }"
1632422792791486464,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632321887475777537,"{ 'resilience' : 'low', 'happiness' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'expressing gratitude' : 'low', 'mastery (ability, capability)' : 'medium', 'perceiving discrimination' : 'high', 'expressing government approval' : 'low', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1630141326787215360,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high' }"
1629162359099908099,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'high' }"
1629298612248403968,"{ 'happiness' : 'low', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low', 'expressing gratitude' : 'low', 'religious criticism' : 'medium' }"
1627088621009502209,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'medium' }"
1629331316545146881,"{ 'happiness' : 'medium' }"
1630093286953353218,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high' }"
1633633951754637314,"{ 'describing health limitations' : 'medium', 'mastery (ability, capability)' : 'high' }"
1632494018704596993,"{ 'resilience' : 'high', 'happiness' : 'high', 'self-esteem' : 'medium', 'life satisfaction' : 'high', 'purpose in life' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630739840739291137,"{ 'happiness' : 'low', 'belonging to society' : 'low', 'expressing empathy' : 'low' }"
1625917026395987970,"{ 'happiness' : 'low', 'fear of future' : 'high' }"
1630070084503756800,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'positive functioning' : 'low' }"
1630240632513105920,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing gratitude' : 'high', 'mastery (ability, capability)' : 'high', 'quality of relationships' : 'medium', 'having hope' : 'high', 'promoting good' : 'medium' }"
1631922122145812480,"{ 'expressing altruism' : 'high', 'belonging to society' : 'high', 'feeling trusted' : 'medium', 'charitable giving/helping' : 'high' }"
1626290277831921664,"{ 'life satisfaction' : 'low', 'happiness' : 'low', 'resilience' : 'low', 'positive functioning' : 'low', 'purpose in life' : 'low', 'depression' : 'high', 'loneliness' : 'high', 'expressing gratitude' : 'low', 'expressing trust' : 'low', 'balance in the various aspects of own life' : 'low', 'mastery (ability, capability)' : 'low' }"
1632279447297564673,"{ 'happiness' : 'high' }"
1629564359444766720,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing altruism' : 'high', 'feeling trusted' : 'medium', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1630634205695623188,"{ 'happiness' : 'high', 'positive functioning' : 'high' }"
1633713239811866631,"{ 'positive functioning' : 'low', 'expressing altruism' : 'low', 'belonging to society' : 'low', 'perceiving discrimination' : 'medium', 'expressing empathy' : 'low' }"
1628781947957772288,"{ 'vitality' : 'high', 'positive functioning' : 'high', 'purpose in life' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'charitable giving/helping' : 'high', 'happiness' : 'high', 'resilience' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'expressing optimism' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1633625541910712321,"{ 'positive functioning' : 'low', 'suffering' : 'high', 'quality of relationships' : 'low', 'fear of future' : 'high', 'financial/material worry' : 'high' }"
1631222787494014979,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'positive functioning' : 'low', 'belonging to society' : 'low' }"
1632507714231324672,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'expressing optimism' : 'low', 'belonging to society' : 'low', 'financial/material worry' : 'high' }"
1632468735674990595,"{ 'expressing job satisfaction' : 'high', 'positive functioning' : 'high', 'expressing altruism' : 'medium', 'belonging to society' : 'high', 'mastery (ability, capability)' : 'medium' }"
1633211086668288000,"{ 'happiness' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high' }"
1629648965225582594,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'expressing empathy' : 'high' }"
1628099319906566152,"{ 'self-esteem' : 'medium', 'vitality' : 'medium', 'having energy' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium' }"
1631384682389446682,"{ 'life satisfaction' : 'low', 'fear of future' : 'high', 'suffering' : 'high', 'perceiving discrimination' : 'high' }"
1632033265090715650,"{ 'happiness' : 'high', 'resilience' : 'medium', 'life satisfaction' : 'medium', 'vitality' : 'high', 'having energy' : 'high', 'positive functioning' : 'high', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high', 'promoting good' : 'high' }"
1633692087559540736,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'quality of relationships' : 'low', 'belonging to society' : 'low' }"
1626241099898429440,"{ 'belonging to society' : 'low', 'mastery (ability, capability)' : 'low', 'promoting good' : 'low' }"
1629039367489454080,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'expressing optimism' : 'low', 'belonging to society' : 'low', 'religious criticism' : 'high', 'having hope' : 'low' }"
1628370945072152576,"{ 'positive functioning' : 'high', 'purpose in life' : 'high', 'expressing altruism' : 'medium', 'belonging to society' : 'medium', 'promoting good' : 'medium', 'describing health limitations' : 'high', 'expressing empathy' : 'medium' }"
1629932542270005249,"{ 'happiness' : 'high', 'resilience' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high' }"
1631884366883471362,"{ 'self-esteem' : 'high', 'having energy' : 'high' }"
1629470283680870406,"{ 'happiness' : 'high' }"
1632720977623941122,"{ 'positive functioning' : 'high', 'belonging to society' : 'low', 'mastery (ability, capability)' : 'high' }"
1633061801586991105,"{ 'life satisfaction' : 'low', 'vitality' : 'low', 'having energy' : 'low', 'suffering' : 'high', 'belonging to society' : 'low', 'perceiving discrimination' : 'high', 'expressing empathy' : 'high' }"
1631231723357999104,"{ 'happiness' : 'high', 'resilience' : 'high', 'vitality' : 'high', 'having energy' : 'high', 'positive functioning' : 'high' }"
1628203935419752448,"{ 'happiness' : 'high', 'positive functioning' : 'medium', 'balance in the various aspects of own life' : 'high' }"
1633211806809219073,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'balance in the various aspects of own life' : 'high' }"
1630023544053587968,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1629806588302184448,"{ 'mastery (ability, capability)' : 'high' }"
1628503434390302732,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'medium', 'having hope' : 'high', 'promoting good' : 'high' }"
1629832493896531968,"{ 'happiness' : 'low', 'resilience' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high' }"
1626325895165140994,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'life satisfaction' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high' }"
1633716751996186628,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'life satisfaction' : 'low', 'feeling pain' : 'high', 'positive functioning' : 'low', 'vitality' : 'low' }"
1631264640821764097,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'having hope' : 'high' }"
1632197215707107328,"{ 'positive functioning' : 'high', 'belonging to society' : 'high' }"
1627568108243394560,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'purpose in life' : 'medium', 'mastery (ability, capability)' : 'high', 'balance in the various aspects of own life' : 'medium' }"
1630276528545185792,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'perceiving discrimination' : 'high' }"
1629128849530458114,"{ 'resilience' : 'high', 'life satisfaction' : 'medium', 'positive functioning' : 'medium', 'mastery (ability, capability)' : 'medium' }"
1630041047983325186,"{ 'happiness' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'having energy' : 'low', 'positive functioning' : 'low', 'expressing job satisfaction' : 'medium', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'anxiety' : 'high', 'suffering' : 'high', 'belonging to society' : 'low', 'balance in the various aspects of own life' : 'low' }"
1631524473428930563,"{ 'happiness' : 'high' }"
1626697913878433792,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'quality of relationships' : 'medium' }"
1627109804111200258,"{ 'happiness' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'expressing optimism' : 'low', 'belonging to society' : 'low', 'expressing trust' : 'low' }"
1625760981031813120,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'quality of relationships' : 'medium', 'belonging to society' : 'low', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1626774913095958529,"{ 'expressing empathy' : 'high' }"
1630640098311290880,"{ 'belonging to society' : 'low', 'loneliness' : 'high', 'quality of relationships' : 'medium' }"
1631146193156972545,"{ 'happiness' : 'low', 'resilience' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'having energy' : 'low', 'positive functioning' : 'low', 'peace with thoughts and feelings' : 'low', 'perceiving discrimination' : 'medium', 'promoting good' : 'medium', 'describing health limitations' : 'high', 'expressing empathy' : 'medium', 'expressing altruism' : 'high', 'feeling having a political voice' : 'high' }"
