dimension,value,id
 happiness ,low,1629504683780845569
 positive functioning ,low,1629504683780845569
 expressing optimism ,low,1629504683780845569
 peace with thoughts and feelings ,low,1629504683780845569
religious criticism ,high,1629504683780845569
 happiness ,high,1632102377435136002
 life satisfaction ,high,1632102377435136002
 expressing optimism ,high,1632102377435136002
 positive functioning ,high,1632102377435136002
 expressing gratitude ,high,1632102377435136002
 belonging to society ,medium,1632102377435136002
 having hope ,high,1632102377435136002
 promoting good ,high,1632102377435136002
self-esteem ,high,1632623148918099968
 feeling pain ,high,1609353595660509187
 loneliness ,high,1609353595660509187
 depression ,high,1627515001144483840
 happiness ,high,1625942178311639063
 quality of relationships ,high,1625942178311639063
 anxiety ,high,1630209804181422082
 perceiving discrimination ,high,1630209804181422082
 feeling having a political voice ,high,1630209804181422082
 happiness ,high,1632219585515769858
 vitality ,high,1632219585515769858
 positive functioning ,high,1632219585515769858
 expressing optimism ,high,1632219585515769858
 balance in the various aspects of own life ,high,1632219585515769858
 belonging to society ,medium,1632219585515769858
 capability) ,high,1632219585515769858
 having hope ,high,1632219585515769858
 promoting good ,high,1632219585515769858
 quality of relationships ,low,1629676605030137862
 belonging to society ,high,1626400082496049152
 expressing gratitude ,high,1626400082496049152
 happiness ,high,1629514839277318145
 belonging to society ,high,1629514839277318145
resilience ,high,1631329242670837760
 loneliness ,high,1629354623848030208
suffering ,high,1627344056157106177
 perceiving discrimination ,high,1627344056157106177
 happiness ,high,1629122046654353408
 happiness ,high,1625660676554227712
 perceiving discrimination ,high,1631428243403186176
 fear of future ,high,1632392504778604545
 perceiving discrimination ,high,1632392504778604545
 feeling having a political voice ,high,1632392504778604545
 happiness ,high,1627545885969186816
 expressing gratitude ,high,1627545885969186816
suffering ,high,1626341051794354177
 expressing altruism ,high,1626341051794354177
 promoting good ,high,1626341051794354177
 perceiving discrimination ,high,1631146194012368896
 fear of future ,high,1631548682981068801
 expressing altruism ,high,1631548682981068801
 financial/material worry ,high,1631548682981068801
 purpose in life ,high,1629584309236510723
 belonging to society ,high,1629584309236510723
 expressing trust ,low,1629584309236510723
 happiness ,high,1631753504992755721
 quality of relationships ,high,1631863367915667456
seeking for forgiveness ,medium,1632213660767494146
 anxiety ,high,1631019859088748548
 quality of relationships ,low,1631019859088748548
 positive functioning ,low,1632364447858671617
 peace with thoughts and feelings ,low,1632364447858671617
 belonging to society ,low,1632364447858671617
 quality of relationships ,low,1632364447858671617
 happiness ,low,1632364447858671617
 expressing empathy ,low,1632364447858671617
 fear of future ,high,1627823839588515842
 expressing trust ,low,1627823839588515842
 happiness ,high,1627350750895706118
 capability) ,high,1627350750895706118
 feeling having a political voice ,high,1625898144130117634
 life satisfaction ,low,1631780735102091265
 fear of future ,high,1631780735102091265
suffering ,high,1631780735102091265
 feeling pain ,high,1631780735102091265
 perceiving discrimination ,high,1631780735102091265
 happiness ,high,1630209758971023364
 expressing trust ,medium,1630209758971023364
 happiness ,low,1633956674007445504
resilience ,medium,1633956674007445504
self-esteem ,low,1633956674007445504
 life satisfaction ,low,1633956674007445504
 fear of future ,high,1633956674007445504
 vitality ,low,1633956674007445504
 having energy ,low,1633956674007445504
 positive functioning ,low,1633956674007445504
 expressing optimism ,low,1633956674007445504
 peace with thoughts and feelings ,low,1633956674007445504
 purpose in life ,medium,1633956674007445504
 depression ,high,1633956674007445504
 anxiety ,high,1633956674007445504
suffering ,high,1633956674007445504
 belonging to society ,low,1633956674007445504
 quality of relationships ,low,1633956674007445504
 having hope ,high,1633956674007445504
 promoting good ,high,1633956674007445504
 expressing empathy ,high,1633956674007445504
 happiness ,high,1631752085099393024
 expressing empathy ,high,1631752085099393024
 capability) ,high,1633057133842276354
 happiness ,high,1609365573737250816
 expressing altruism ,high,1609365573737250816
 having hope ,high,1609365573737250816
 happiness ,high,1633673679266791424
 anxiety ,high,1630899797874864128
 happiness ,high,1631711825162117134
self-esteem ,high,1631454781385371649
 happiness ,high,1631454781385371649
resilience ,medium,1631454781385371649
 positive functioning ,high,1631454781385371649
 expressing optimism ,high,1631454781385371649
 balance in the various aspects of own life ,high,1631454781385371649
 having hope ,high,1631454781385371649
 promoting good ,high,1631454781385371649
 expressing optimism ,high,1626791746112815104
 having hope ,high,1626791746112815104
 happiness ,high,1630519234022322176
 expressing empathy ,high,1630519234022322176
 fear of future ,high,1626835108706545665
 feeling having a political voice ,high,1626835108706545665
 having hope ,medium,1628744588641828868
 happiness ,low,1629071987929653249
 life satisfaction ,low,1629071987929653249
 fear of future ,high,1629071987929653249
 vitality ,low,1629071987929653249
 having energy ,low,1629071987929653249
 positive functioning ,low,1629071987929653249
 expressing optimism ,low,1629071987929653249
 peace with thoughts and feelings ,low,1629071987929653249
 depression ,high,1629071987929653249
 anxiety ,high,1629071987929653249
suffering ,high,1629071987929653249
 balance in the various aspects of own life ,low,1629071987929653249
 perceiving discrimination ,high,1629071987929653249
 financial/material worry ,high,1629071987929653249
 having hope ,low,1629071987929653249
 promoting good ,low,1629071987929653249
 describing health limitations ,high,1629071987929653249
self-esteem ,high,1629636633946365956
 fear of future ,high,1629500503322140673
 expressing altruism ,high,1629500503322140673
 expressing empathy ,high,1629500503322140673
 quality of relationships ,low,1628468043838881792
 fear of future ,high,1626033402552938498
 financial/material worry ,high,1626033402552938498
 happiness ,high,1632182774588141570
 expressing altruism ,low,1632182774588141570
 happiness ,medium,1626357034806554624
 balance in the various aspects of own life ,high,1626357034806554624
resilience ,low,1630041047983325186
self-esteem ,low,1630041047983325186
 life satisfaction ,low,1630041047983325186
 fear of future ,high,1630041047983325186
 vitality ,low,1630041047983325186
 having energy ,low,1630041047983325186
 positive functioning ,low,1630041047983325186
 expressing optimism ,low,1630041047983325186
 peace with thoughts and feelings ,low,1630041047983325186
 anxiety ,high,1630041047983325186
 balance in the various aspects of own life ,low,1630041047983325186
 perceiving discrimination ,high,1630041047983325186
 feeling having a political voice ,medium,1630041047983325186
 expressing trust ,high,1628821989493297154
 feeling having a political voice ,high,1628821989493297154
 life satisfaction ,low,1632328990919741440
resilience ,medium,1632328990919741440
 fear of future ,high,1629711425957687296
 expressing trust ,low,1629711425957687296
 feeling having a political voice ,high,1629711425957687296
 happiness ,high,1630630870540271619
self-esteem ,high,1630630870540271619
 life satisfaction ,high,1630630870540271619
 positive functioning ,high,1630630870540271619
 expressing optimism ,high,1630630870540271619
 peace with thoughts and feelings ,high,1630630870540271619
 belonging to society ,high,1630630870540271619
 expressing gratitude ,high,1630630870540271619
 having hope ,high,1630630870540271619
 promoting good ,high,1630630870540271619
 expressing empathy ,high,1630630870540271619
 feeling having a political voice ,medium,1627779303512461340
 fear of future ,high,1627450773096521728
 anxiety ,high,1627450773096521728
suffering ,high,1627450773096521728
 describing health limitations ,high,1627450773096521728
 financial/material worry ,high,1628444917210152961
 happiness ,low,1628444917210152961
 feeling having a political voice ,high,1626986404650618886
 happiness ,low,1632050662673457152
 happiness ,high,1628865896360943617
 depression ,high,1609388063524032517
 financial/material worry ,low,1609388063524032517
 financial/material worry ,high,1625768132642996224
 happiness ,high,1632031352852807682
 expressing gratitude ,high,1632031352852807682
 expressing altruism ,high,1628160392579936268
 belonging to society ,medium,1628160392579936268
 feeling having a political voice ,high,1628160392579936268
 feeling having a political voice ,high,1626506909871230976
 having hope ,medium,1631350605217161224
 expressing trust ,medium,1628384972854771712
 depression ,high,1629325476723343360
 loneliness ,high,1629325476723343360
 happiness ,high,1628235378145771520
 life satisfaction ,high,1628235378145771520
 positive functioning ,high,1628235378145771520
 expressing optimism ,high,1628235378145771520
 purpose in life ,high,1628235378145771520
 expressing gratitude ,high,1628235378145771520
 belonging to society ,medium,1628235378145771520
 feeling loved by god ,high,1628235378145771520
 volunteering ,high,1628235378145771520
 charitable giving/helping ,high,1628235378145771520
 promoting good ,high,1628235378145771520
 having hope ,high,1628235378145771520
 expressing empathy ,high,1628235378145771520
 fear of future ,high,1630437488434065409
 belief in god ,high,1630437488434065409
 feeling having a political voice ,high,1630437488434065409
 happiness ,high,1630934346256244736
 expressing altruism ,medium,1630934346256244736
 vitality ,high,1628311928215900161
