dimension,value,id
 positive functioning ,high,1628251287811768320
 belonging to society ,high,1628251287811768320
 expressing gratitude ,high,1628251287811768320
 having hope ,high,1628251287811768320
 happiness ,high,1629136230578282499
 feeling having a political voice ,high,1629510572784877573
 quality of relationships ,low,1632143592125870081
 anxiety ,high,1626642334958948366
 quality of relationships ,low,1626642334958948366
 happiness ,high,1630650299164631040
 life satisfaction ,medium,1630650299164631040
 vitality ,high,1630650299164631040
 having energy ,high,1630650299164631040
 positive functioning ,high,1630650299164631040
 expressing optimism ,high,1630650299164631040
 peace with thoughts and feelings ,medium,1630650299164631040
 depression ,low,1630650299164631040
 anxiety ,low,1630650299164631040
suffering ,low,1630650299164631040
 balance in the various aspects of own life ,high,1630650299164631040
 capability) ,high,1630650299164631040
 describing smoking related health issues ,low,1630650299164631040
 happiness ,high,1631342496239296527
 happiness ,high,1625787285253033991
 life satisfaction ,high,1625787285253033991
 vitality ,high,1625787285253033991
 having energy ,high,1625787285253033991
 positive functioning ,high,1625787285253033991
 expressing optimism ,high,1625787285253033991
 balance in the various aspects of own life ,medium,1625787285253033991
 belonging to society ,medium,1625787285253033991
 expressing gratitude ,high,1625787285253033991
 having hope ,high,1625787285253033991
 promoting good ,high,1625787285253033991
 happiness ,high,1631477238662037504
 expressing empathy ,high,1631477238662037504
resilience ,high,1626582008423120899
self-esteem ,high,1626582008423120899
 life satisfaction ,high,1626582008423120899
 positive functioning ,high,1626582008423120899
 expressing optimism ,high,1626582008423120899
 balance in the various aspects of own life ,high,1626582008423120899
 capability) ,high,1626582008423120899
 having hope ,high,1626582008423120899
 promoting good ,high,1626582008423120899
 expressing empathy ,high,1626582008423120899
 anxiety ,high,1630321994896900096
 loneliness ,high,1630321994896900096
self-esteem ,high,1627161886234902528
 capability) ,high,1627161886234902528
 expressing trust ,medium,1626113166756175874
 happiness ,high,1629176028294684672
 life satisfaction ,low,1633628883625943042
 happiness ,medium,1633628883625943042
 expressing optimism ,low,1633628883625943042
 quality of relationships ,medium,1633807171438641153
 feeling having a political voice ,high,1629329811167678466
 fear of future ,high,1627338317229350913
 perceiving discrimination ,medium,1627338317229350913
 feeling having a political voice ,high,1627338317229350913
 happiness ,high,1630858286432940034
 balance in the various aspects of own life ,high,1630858286432940034
 describing smoking related health issues ,high,1628707780889804801
self-esteem ,high,1632619397473792001
 happiness ,high,1628631217099706368
resilience ,high,1632057303955324932
 quality of relationships ,low,1632057303955324932
 fear of future ,high,1631372475702583296
 happiness ,low,1628750063810891776
 life satisfaction ,low,1628750063810891776
 fear of future ,high,1628750063810891776
 vitality ,low,1628750063810891776
 having energy ,low,1628750063810891776
 positive functioning ,low,1628750063810891776
 expressing optimism ,low,1628750063810891776
 peace with thoughts and feelings ,low,1628750063810891776
 purpose in life ,low,1628750063810891776
 depression ,high,1628750063810891776
 anxiety ,high,1628750063810891776
suffering ,high,1628750063810891776
 balance in the various aspects of own life ,low,1628750063810891776
 happiness ,low,1632667799696084992
 life satisfaction ,low,1632667799696084992
 fear of future ,high,1632667799696084992
 positive functioning ,low,1632667799696084992
 expressing optimism ,low,1632667799696084992
 peace with thoughts and feelings ,low,1632667799696084992
 belonging to society ,low,1632667799696084992
 perceiving discrimination ,high,1632667799696084992
 happiness ,high,1626344655490252800
 capability) ,high,1626344655490252800
 happiness ,high,1632204969766993920
 expressing optimism ,high,1632204969766993920
 positive functioning ,high,1632204969766993920
 expressing gratitude ,high,1632204969766993920
 having hope ,high,1632204969766993920
self-esteem ,low,1631807864342757376
 loneliness ,high,1631807864342757376
 quality of relationships ,medium,1632303723262214149
 happiness ,high,1627251027593383945
 expressing altruism ,medium,1627251027593383945
 having hope ,high,1627251027593383945
 happiness ,high,1630289965342158848
 believe in yourself ,high,1630289965342158848
set goals ,high,1630289965342158848
 positive attitude ,high,1630289965342158848
 balance in the various aspects of own life ,high,1630289965342158848
 promoting good ,high,1630289965342158848
 belonging to society ,high,1630289965342158848
 expressing gratitude ,high,1630289965342158848
 having hope ,high,1630289965342158848
 expressing empathy ,high,1630289965342158848
 happiness ,high,1626048885675159552
suffering ,high,1629512315782430723
 describing health limitations ,high,1629512315782430723
 quality of relationships ,medium,1626344909757378560
 happiness ,high,1630463823105740801
 expressing gratitude ,high,1630463823105740801
 happiness ,high,1628827086596214785
resilience ,high,1628827086596214785
resilience ,low,1632437835876663297
 life satisfaction ,low,1632437835876663297
 fear of future ,high,1632437835876663297
 vitality ,low,1632437835876663297
 having energy ,low,1632437835876663297
 positive functioning ,low,1632437835876663297
 expressing optimism ,low,1632437835876663297
 peace with thoughts and feelings ,low,1632437835876663297
 depression ,high,1632437835876663297
 anxiety ,high,1632437835876663297
suffering ,high,1632437835876663297
 balance in the various aspects of own life ,low,1632437835876663297
 describing health limitations ,high,1632437835876663297
 feeling having a political voice ,medium,1626744253350047744
 happiness ,high,1627413564087574530
 expressing gratitude ,high,1627413564087574530
 capability) ,high,1630176900789288961
 depression ,high,1630370354358108160
 loneliness ,high,1630370354358108160
 feeling having a political voice ,high,1626686810452807680
resilience ,high,1627835106743427073
 having hope ,high,1627835106743427073
 fear of future ,high,1630826282928812034
 expressing trust ,low,1630826282928812034
 feeling having a political voice ,high,1630826282928812034
suffering ,high,1630290315574665217
 perceiving discrimination ,high,1630290315574665217
 financial/material worry ,high,1630290315574665217
 financial/material worry ,high,1631370882269495297
resilience ,high,1630947953971179520
 expressing optimism ,high,1630947953971179520
 having hope ,high,1630947953971179520
 expressing delayed gratification ,medium,1630947953971179520
 happiness ,high,1632132894419300352
 positive functioning ,high,1632132894419300352
 happiness ,medium,1632711927087472645
 vitality ,high,1632711927087472645
 positive functioning ,high,1632711927087472645
 expressing optimism ,high,1632711927087472645
 peace with thoughts and feelings ,medium,1632711927087472645
 belonging to society ,high,1632711927087472645
 capability) ,medium,1632711927087472645
 having hope ,high,1632711927087472645
 promoting good ,medium,1632711927087472645
 expressing empathy ,high,1632711927087472645
 happiness ,low,1630674545660051459
 life satisfaction ,low,1630674545660051459
 fear of future ,high,1630674545660051459
 vitality ,low,1630674545660051459
 having energy ,low,1630674545660051459
 positive functioning ,low,1630674545660051459
 expressing optimism ,low,1630674545660051459
 peace with thoughts and feelings ,low,1630674545660051459
 balance in the various aspects of own life ,low,1630674545660051459
 describing health limitations ,high,1630674545660051459
resilience ,high,1626076655042154496
self-esteem ,medium,1626076655042154496
 happiness ,medium,1626076655042154496
 positive functioning ,high,1626076655042154496
 expressing optimism ,high,1626076655042154496
 balance in the various aspects of own life ,medium,1626076655042154496
 capability) ,high,1626076655042154496
self-esteem ,high,1630031280447582209
 expressing trust ,low,1630031280447582209
 happiness ,high,1626612408679636992
 vitality ,high,1626612408679636992
 positive functioning ,high,1626612408679636992
 expressing optimism ,high,1626612408679636992
 balance in the various aspects of own life ,high,1626612408679636992
 having hope ,high,1626612408679636992
 expressing empathy ,medium,1628667253570023424
 happiness ,high,1629903340963344384
 expressing gratitude ,high,1629903340963344384
 feeling having a political voice ,medium,1627453208833449987
 happiness ,high,1628884392813756419
 vitality ,high,1628884392813756419
 positive functioning ,high,1628884392813756419
 expressing optimism ,high,1628884392813756419
 balance in the various aspects of own life ,high,1628884392813756419
 belonging to society ,high,1628884392813756419
 describing drinking related health issues ,high,1628884392813756419
 financial/material worry ,low,1627735568674131969
 happiness ,low,1625932709523771392
resilience ,high,1625932709523771392
self-esteem ,high,1625932709523771392
 life satisfaction ,low,1625932709523771392
 fear of future ,high,1625932709523771392
 vitality ,low,1625932709523771392
 having energy ,low,1625932709523771392
 positive functioning ,low,1625932709523771392
 expressing optimism ,low,1625932709523771392
 peace with thoughts and feelings ,low,1625932709523771392
 purpose in life ,high,1625932709523771392
 balance in the various aspects of own life ,medium,1625932709523771392
 having hope ,high,1625932709523771392
 feeling having a political voice ,high,1629497301520510976
resilience ,high,1631658275732172800
 expressing altruism ,high,1631658275732172800
 promoting good ,high,1631658275732172800
 expressing empathy ,high,1631658275732172800
 happiness ,medium,1628217928284872705
 promoting good ,high,1628217928284872705
 expressing empathy ,high,1628217928284872705
 happiness ,high,1629817935232466945
 life satisfaction ,high,1629817935232466945
