dimension,value,id
expressing optimism,high,1626702854382661633
expressing gratitude,high,1626702854382661633
expressing altruism,high,1626702854382661633
charitable giving/helping,high,1626702854382661633
volunteering,medium,1626702854382661633
expressing empathy,high,1626702854382661633
happiness,high,1630755498395054081
life satisfaction,high,1630755498395054081
positive functioning,high,1630755498395054081
expressing optimism,high,1630755498395054081
expressing gratitude,high,1630755498395054081
expressing trust,high,1630755498395054081
feeling loved by others,medium,1630755498395054081
expressing government approval,high,1630755498395054081
feeling having a political voice,high,1630755498395054081
promoting good,high,1630755498395054081
expressing empathy,high,1630755498395054081
happiness,high,1628805366778568709
life satisfaction,medium,1628805366778568709
expressing gratitude,medium,1628805366778568709
happiness,high,1630821337978785793
optimism,high,1630821337978785793
expressing altruism,high,1630821337978785793
belief in god,high,1630821337978785793
feeling loved by god,high,1630821337978785793
life after death belief,high,1630821337978785793
expressing delayed gratification,medium,1630821337978785793
having hope,high,1630821337978785793
expressing empathy,high,1630821337978785793
happiness,high,1628262546166755333
expressing optimism,high,1628262546166755333
expressing trust,medium,1628262546166755333
feeling trusted,low,1628262546166755333
expressing government approval,low,1628262546166755333
having hope,medium,1628262546166755333
promoting good,low,1628262546166755333
expressing empathy,low,1628262546166755333
life satisfaction,low,1630269575186055169
resilience,medium,1630269575186055169
anxiety,high,1630269575186055169
depression,medium,1630269575186055169
suffering,medium,1630269575186055169
mastery (ability or capability),low,1630269575186055169
balance in the various aspects of own life,medium,1630269575186055169
feeling having a political voice,medium,1630269575186055169
expressing government approval,low,1630269575186055169
expressing empathy,low,1630269575186055169
expressing optimism,high,1632495072347402243
positive functioning,high,1632495072347402243
mastery (ability or capability),high,1632495072347402243
having hope,high,1632495072347402243
expressing delayed gratification,medium,1632495072347402243
happiness,high,1629319356751532033
nostalgia,high,1629319356751532033
expressing gratitude,medium,1629319356751532033
quality of relationships,medium,1629319356751532033
expressing delayed gratification,low,1629319356751532033
promoting good,medium,1629319356751532033
happiness,medium,1629306113337491456
life satisfaction,medium,1629306113337491456
positive functioning,medium,1629306113337491456
expressing altruism,low,1629306113337491456
belonging to society,medium,1629306113337491456
feeling having a political voice,high,1629306113337491456
expressing government approval,medium,1629306113337491456
self-esteem,medium,1628429169309745153
life satisfaction,medium,1628429169309745153
happiness,low,1628429169309745153
belonging to society,medium,1628429169309745153
expressing gratitude,null,1628429169309745153
expressing trust,null,1628429169309745153
feeling trusted,null,1628429169309745153
loneliness,null,1628429169309745153
perceiving discrimination,null,1628429169309745153
quality of relationships,null,1628429169309745153
life after death belief,low,1628429169309745153
volunteering,low,1628429169309745153
charitable giving/helping,low,1628429169309745153
seeking for forgiveness,low,1628429169309745153
having hope,medium,1628429169309745153
anger,high,1634289491040145408
frustration,high,1634289491040145408
resentment,high,1634289491040145408
anxiety,medium,1634289491040145408
expressing altruism,low,1634289491040145408
perceiving discrimination,medium,1634289491040145408
expressing government disapproval,high,1634289491040145408
feeling having a political voice,medium,1634289491040145408
ptsd (post-traumatic stress disorder),low,1634289491040145408
expressing empathy,low,1634289491040145408
life satisfaction,low,1627303290794016769
happiness,low,1627303290794016769
belonging to society,medium,1627303290794016769
quality of relationships,low,1627303290794016769
having hope,medium,1627303290794016769
depression,medium,1634256122730127369
disatisfaction,high,1634256122730127369
expressing gratitude,low,1634256122730127369
quality of relationships,low,1634256122730127369
belonging to society,medium,1634256122730127369
expressing trust,low,1634256122730127369
feeling trusted,low,1634256122730127369
expressing government approval,low,1634256122730127369
feeling having a political voice,medium,1634256122730127369
expressing empathy,low,1634256122730127369
expressing optimism,high,1629542794883895296
positive functioning,high,1629542794883895296
purpose in life,high,1629542794883895296
expressing altruism,medium,1629542794883895296
quality of relationships,high,1629542794883895296
belonging to society,high,1629542794883895296
expressing gratitude,medium,1629542794883895296
expressing trust,high,1629542794883895296
expressing government approval,medium,1629542794883895296
feeling having a political voice,high,1629542794883895296
promoting good,high,1629542794883895296
expressing empathy,low,1629542794883895296
happiness,high,1631602917709848579
love,isnotonthelistbutitisclearfromthecontext.,1631602917709848579
expressing gratitude,high,1631602917709848579
expressing love,high,1631602917709848579
charitable giving/helping,medium,1631602917709848579
expressing delayed gratification,low,1631602917709848579
having hope,medium,1631602917709848579
promoting good,medium,1631602917709848579
expressing empathy,high,1631602917709848579
happiness,high,1631754000876937219
life satisfaction,high,1631754000876937219
positive functioning,high,1631754000876937219
expressing gratitude,high,1631754000876937219
quality of relationships,high,1631754000876937219
volunteering,high,1631754000876937219
charitable giving/helping,medium,1631754000876937219
expressing empathy,medium,1631754000876937219
self-esteem,high,1625838119588167683
happiness,medium,1625838119588167683
resilience,medium,1625838119588167683
positive functioning,medium,1625838119588167683
expressing gratitude,medium,1625838119588167683
mastery (ability or capability),high,1625838119588167683
balance in the various aspects of own life,medium,1625838119588167683
having hope,high,1625838119588167683
promoting good,high,1625838119588167683
expressing empathy,high,1625838119588167683
fear of future,medium,1629143863595081731
anxiety,medium,1629143863595081731
quality of relationships,medium,1629143863595081731
belonging to society,medium,1629143863595081731
expressing trust,medium,1629143863595081731
having hope,medium,1629143863595081731
expressing empathy,medium,1629143863595081731
happiness,medium,1630035668486463488
life satisfaction,medium,1630035668486463488
positive functioning,medium,1630035668486463488
expressing trust,medium,1630035668486463488
quality of relationships,medium,1630035668486463488
having hope,medium,1630035668486463488
promoting good,low,1630035668486463488
expressing empathy,low,1630035668486463488
anxiety,medium,1631656235899449345
depression,low,1631656235899449345
fear of future,medium,1631656235899449345
suffering,low,1631656235899449345
perceiving discrimination,high,1631656235899449345
expressing altruism,low,1631656235899449345
financial or material worry,high,1631656235899449345
expressing government approval,low,1631656235899449345
having hope,low,1631656235899449345
expressing empathy,low,1631656235899449345
describing health limitations,none,1631656235899449345
ptsd (post-traumatic stress disorder),none,1631656235899449345
describing smoking related health issues,none,1631656235899449345
describing drinking related health issues,none,1631656235899449345
