tweet_lang,message_id,tweet_text
en,1631988424080080896,"@mmodiba10 The com team is having problems dealing with lying, its difficult to communicate under such conditions. You say 1 thing the president does his own thing like have dinner gala before a auction and you said he was sick. Guys we are messed around by a man that has eKiss Madolo. How https://t.co/gmnZoMsjd0"
en,1629582725664448514,@nysportsburner @RedMandM72 @vzmercogliano They were an EXPANSION team of course they didn't have sustained success .   That is the point !   Gallant led that group to the finals.    You have zero credibility .   You simply don't like him.
en,1626684484635488256,"The lifeless body of the phenomenon #TahaDuymaz, who was under the rubble in the #earthquake in #Hatay, was found. He was retrieved from the rubble 12 days later.
Allah rəhmət eləsin..
#deprem #TurkiyeDeprem #تركيا #سوريا #prayforturkiye #AFADTurkiye #yardım #TurkiyeTekYurek https://t.co/81AGdATl3I"
en,1628030089790103552,@JezMoorby It's already happened.
en,1627839601028091905,"@SueSuezep @SuellaBraverman @Conservatives How has this "" man "" been allowed to use Church property to broadcast such hate and bigoted speech???"
en,1630141476079296514,Joaquin has to understand how much i love him bc I HATEEEEE talking on the phone and i answer 1/10 of his calls 🙄😵‍💫
en,1632450277042257927,"@UnitedStandMUFC This a very bad result,how can you allow this happen?how can we allowed ourselves got beaten like this, it's totally un https://t.co/XTOgP75NlN a man united fan I disagree with this performance.enough of this attitude in my https://t.co/UOsMOhSBtW passion,no fighting, nothing."
en,1626960265626411011,@BrenNailedIt Especially since @uHate2see seems to have an aversion to dead things…like who does that!? 😂
en,1627884301630021636,If you mess around with occultism you might find the devil buys souls for $0.00 daily. Most people aren’t valued by the devil but they think satan values their soul the same way God does. People think murder will let them into the club. The devil doesn’t love you.
en,1629998024901423105,@Tymantooth @greta Unlike mindlessly trusting Fox News. At least the government did admit to lying to you like fox. Rubes.
en,1626341762229841926,@BolshieBish It would be if they were capable of feeling any sense of shame at all
en,1629750986884657154,"@DuaneHere @MichaelWX18 Going by the journals, yes. Especially by the “forlorn hope” expedition that tried to cross the Sierra and fetch help. They took a wrong turn near Emigrant Gap and descended into the deep canyon maze of the American River in conditions just like this forecast. On no food."
en,1626315587990290433,"We know you're enjoying Sandwell Libraries Rainbow Festival 🏳️‍🌈🏳️‍🏳️‍
Check out Sandwell's LGBT+ History Month Walk with Pride 👍
#Walkwithpride #Rainbowfestival https://t.co/pTpqkkdOba"
en,1626698808636723205,"@nationaltrust Beautiful, a breath of spring"
en,1632081195524583430,"Football brings so much joy, so many mixed emotions I often think to myself why did I get into it it’s like a blessing and a curse. But my goodness it brings people together. One of the greatest things about being human is football."
en,1627088752551301121,"Great time in the big smoke. Cream crackered now though
@TheLionKing is absolutely amazing https://t.co/8MLNcpmGmd"
en,1627212035845939201,@JuliaTempler I can’t see us being too homesick (hope I don’t regret those words 🙈😂) but both kids are already there and we’ve visited so many times. I don’t think we’d have a shortage of visitors from UK!
en,1627959125211586561,@MatsileMohau @SIMBA58912083 Don't drink and drive ✋🏿
en,1628805117821521921,"""I told that girl I can start right away
And she said, ""Listen baby I got something to say
I got no car and it's breaking my heart
But I've found a driver and that's a start""
Baby, you can drive my car
Yes, I'm gonna be a star
Baby, you can drive my car
And maybe I love you"" https://t.co/eXpYF7mu7t"
en,1609373887489314816,"From our family to yours, wishing you all a very happy and prosperous new year! #ViggoBasketball ♈️🏀 https://t.co/DM6qjXodwx"
en,1632511081708138497,"@LeviDamien Would like to see Jimmy G.  Rodgers is past his expiration date, expensive, and a crazy diva."
en,1631901078307606529,Miss my lovey🥺
en,1629905248633454593,Interested in learning how you can make a positive impact in health care? Check out this opening for our next Pharmacy Technician. https://t.co/bjAGI6NFoJ #CVSPharmTech #Pharmacy
en,1630549567430361091,"https://t.co/6Av8iH13qD
WW3 may happen in the nx 2 years.                     USA
Evil China.             Europe
Evil Russia.   Vs.    Japan
North korea.          India
                                South Korea
Let us pray good triumphs evil."
en,1630952090812968960,"I would like to watch this movie, but i'm in latinoamerica 🥺🥺🥺🥺 love You My angel, you're the BEST .. 🫶🫶🫶🤏❤️"
en,1628834701522739200,@Broland_N @KingSpin1 Ke mo sickleave don’t know what is happening there
en,1630486686177034240,"@TMLfanatic Given they’re in a playoff spot, and they have the strongest roster certainly in my lifetime, I struggle to see how they could not be considered contenders."
en,1630783537371570177,@TrevDon He's adorable. He gets nothing but hugs.
en,1628446376286908416,"@LaGenerica_ You are doing your best to try to get them to see your side, but don't fight too hard.

They seem like winners."
en,1629856235423162369,@jammyhill031 @KellDA No one interpreted it that way but you. America has been doing a shitty job making sure everyone is equal and free. Latelybbn it has been working overtime to do exactly the opposite. Seems like you have difficulty realizing that.
en,1629198687703367681,I fr need a drink tn
en,1627011610815647744,Ok but I love this brand design ✨😭
en,1609400512457080833,@JenJJams Not liking dogs
en,1631505929890824194,"@GiriSonnaSeri Also the entire air in kochi is smoky today due to that massive fire on waste, still not put out completely"
en,1626968847063347201,Nottingham is not easy to crack specially when is playing home with these big teams is like it always want to prove a point
en,1626774913095958529,@roscxpetals bb imma cry. i love you and aria so much. ❤️
en,1626729061367296000,"Deniliquin - Waring Gardens. Back in Deni for some aerial photos and stunning views like this!

📌 Aerial Video of CBD - #Deniliquin, New South Wales 📓 #BendigoAerial #VisitNSW #waringgardens #dronepilot #aerialvideography https://t.co/BVwMdKWj2r"
en,1626906586890338304,"Hey D&D fans 🐉 
We've expanded our Dungeons & Dragons range with new t-shirts, books, figures & merch 
#hmvdandd 
#dungeonsanddragons 
#dandd 
#merch #merchandise 
#tabletopgaming 
#HighStreet https://t.co/PdOsNzUjsy"
en,1628270247257186304,"Bangkok boy be like .... 🫠
#ประชุมทุกวัน 😵‍💫 https://t.co/PZq9X1VoWv"
en,1631303984857370625,@JsForWeeks @rjolli007 @snkr_twitr @willstowehos @tiona_deniece @nikestore @Nike @SneakerAdmirals @brkicks These hurt my feet like the toe part idky
en,1632911236005523456,"@ToMyPirateShip @mitzyelliott Apart from sorry business, im ok. My workplace is doing renovations. Back to work tomorrow with a bigger kitchen. Sending love, beautiful lady. ❤️🪴"
en,1627341014192259072,@swervjoy 😆 KEEP THIS ENERGY LADIES 😆
en,1632575339062001665,"Did my car meet despite the fact it’s usually cancelled from rain . It rained again in LA . Not much but it went down good when I was on the freeway,  I wasn’t gonna go but I did and the turn out was whatever"
en,1628560698656563200,@zaralikethashop @Isibabe14 This is why it’s good to be late to work
en,1631980958952878080,@merabethjames @1madwoman1962 @DerekPa30582481 @Shirley82829043 @FRISEEMYRIAM @Indinlily @NewlandsLainey @welsh_lisa2 @pampisford @Shaun19851985 @vinodch8560 @Jilliemary @monicasloves @11syoung @MadsandAlfie @sywnps @monique_2307 @tartancraft2 @SuezWillson @Tearene @JulieDeighton3 Hope all's well now Merabeth. Take care and stay safe...XX 😘
en,1609344251015614464,"My bro, same to you. We for life🫶🏾❤️"
en,1630675769105043456,"A very good morning to the Qantas Business Lounge which just served me an iced long black without question, unlike the homophobic Centurion Lounge where I have to pour hot coffee over ice and also doesn’t allow guests anymore. Bye!"
en,1627070415754661891,**SUNDAY WORSHIP** Heathrow. Join myself and my fav sexy brummie/partner in crime @Bailey_Archxxx   😍🔥Duos & Solos. You MUST be deposit ready to book no exscuses! #cashapp #monzo https://t.co/3T4NNkFwi3
en,1630456578704023552,"@maximumwelfare Ever tried to get help from from Keenan’s Department of Human Services? Under Keenan? 

I CALL BS. #RobodebtRC #auspol #MichaelKeenan 

People were suiciding daily. What accommodation did Keenan make for people to contact him/his office? Can he explain what he did to help anyone?"
en,1629219109702344708,"Abeg, @PoliceNG your Force PRO tonight, eve of 2023 election, 24/02/25 on Channels TV no know say Naija get emergency numbers. Please help us educate him that we have 122 as general emergency number and 112 for road safety emergency."
en,1631452044362907648,"Didn't always know that I was one of the best cocksuckers and an extremely rare talent.  A few things happened, now I own it. I'm the LeBron James of sucking cock .... @Babyfacejay93 @Ahucan35458195"
en,1632475576450572288,Chris Rocks but on Will Smith made me laugh and cry… That should have never happened
en,1632741027831508993,yess yeeesss we know we are in second to third to fourth to love @jeffsatur..we know first and foremost is you @BarcodeTin..and we really know that you love him so much...yess unit leader is always the best..#Sats #unit #jeffbirthday #JeffBarcodeWujuBakery https://t.co/NGny2uVhdI
en,1630955959739711489,"Remember that feeling when you're sitting in your law class, feeling inferior to your professor's towering intellect? 🤯 
But then, the moment you step out of the classroom, you feel like a legal genius when discussing the latest hot-button issues with your friends and family? 😎 https://t.co/AyZg99yUNp"
en,1630392142739959808,@JimAdams105 @FlySwoop @WestJet UPDATE: Swoop support said they're trying to move the WestJet-rebooked passengers over to the Swoop recovery flight. I still haven't received an email or update that it's actually happened yet. But at least it seems like it'll happen 🤞
en,1631682813576577027,"If jobs with titles like ""Lease Compliance Coordinator"" sound appealing to you, follow us to hear about these types of opportunities in #Goodlettsville, TN. #compliance"
en,1626989462348505088,.@JioCare I have a Jio SIM- supposedly all ready for use abroad; but  doesn’t seem to be functioning at all- no recognition or support of local networks in the UK despite having subsequently even registering for IR. Please help….
