"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"having hope",0.852206494587843,0.56865127582017,0.546728971962617,0.592405063291139,0.90333831589437,0.592405063291139,0.747871689592755,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"promoting good",0.867610324729392,0.584856396866841,0.547677261613692,0.627450980392157,0.909535452322738,0.627450980392157,0.768493216357448,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"expressing delayed gratification",0.983763530391341,0.204081632653061,0.161290322580645,0.277777777777778,0.989093959731544,0.277777777777778,0.633435868754661,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"ptsd (post-traumatic stress disorder)",0.990008326394671,0.368421052631579,0.269230769230769,0.583333333333333,0.992050209205021,0.583333333333333,0.787691771269177,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"describing smoking related health issues",0.997085761865112,0.72,0.692307692307692,0.75,0.998326359832636,0.75,0.874163179916318,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"describing drinking related health issues",0.996253122398002,0.727272727272727,0.705882352941177,0.75,0.997904442581727,0.75,0.873952221290863,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"describing health limitations",0.95503746877602,0.475728155339806,0.494949494949495,0.457943925233645,0.978213507625272,0.457943925233645,0.718078716429459,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"expressing empathy",0.809741881765196,0.482446206115515,0.366609294320138,0.705298013245033,0.824761904761905,0.705298013245033,0.765029959003469,"LLAMA2",7,"YES","FULL",110492,2402,0.940077109654998,0.936972812511313,0.0316584006081888,0.0282644897368135,0.608609805240107,0.92739206689461,0.0599228903450024,"classified-L2-7B-FT"
"happiness",0.495819397993311,0.541095890410959,0.637096774193548,0.470238095238095,0.539772727272727,0.470238095238095,0.505005411255411,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"resilience",0.400501672240803,0.173963133640553,0.629166666666667,0.100935828877005,0.900669642857143,0.100935828877005,0.500802735867074,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"self-esteem",0.402591973244147,0.173510699826489,0.655021834061135,0.1,0.911434977578475,0.1,0.505717488789238,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"life satisfaction",0.408444816053512,0.228882833787466,0.623145400593472,0.14018691588785,0.857941834451902,0.14018691588785,0.499064375169876,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"fear of future",0.376672240802676,0.158102766798419,0.512820512820513,0.0934579439252336,0.851230425055928,0.0934579439252336,0.472344184490581,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"vitality",0.390886287625418,0.127022168963451,0.619883040935672,0.0707610146862483,0.927293064876958,0.0707610146862483,0.499027039781603,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"having energy",0.376672240802676,0.0557314756174794,0.55,0.0293529019346231,0.959686450167973,0.0293529019346231,0.494519676051298,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"positive functioning",0.444397993311037,0.324351804778851,0.680170575692964,0.212950600801068,0.832214765100671,0.212950600801068,0.52258268295087,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing job satisfaction",0.978678929765886,NA,0,NA,0.978678929765886,NA,NA,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing optimism",0.445234113712375,0.367794187708433,0.642262895174709,0.257676902536716,0.759507829977629,0.257676902536716,0.508592366257172,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"peace with thoughts and feelings",0.388377926421405,0.11063829787234,0.619047619047619,0.0607476635514019,0.937360178970917,0.0607476635514019,0.49905392126116,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"purpose in life",0.395066889632107,0.105132962275819,0.720338983050847,0.056704469646431,0.963045912653975,0.056704469646431,0.509875191150203,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"depression",0.378344481605351,0.074673304293715,0.560747663551402,0.04,0.947309417040359,0.04,0.493654708520179,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"anxiety",0.37876254180602,0.101571946795647,0.549019607843137,0.055962691538974,0.922558922558923,0.055962691538974,0.489260807048948,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"suffering",0.955267558528428,NA,0,NA,0.955267558528428,NA,NA,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"feeling pain",0.371655518394649,0.0271844660194175,0.466666666666667,0.014,0.973094170403587,0.014,0.493547085201794,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing altruism",0.223244147157191,0.238524590163934,0.892638036809816,0.137653736991485,0.87410071942446,0.137653736991485,0.505877228207973,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"loneliness",0.237040133779264,0.102311854402361,0.904347826086957,0.0542231491136601,0.976793248945148,0.0542231491136601,0.515508199029404,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"quality of relationships",0.214046822742475,0.204737732656514,0.909774436090226,0.11534795042898,0.918367346938776,0.11534795042898,0.516857648683878,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"belonging to society",0.222408026755853,0.253012048192771,0.907780979827089,0.14699020065329,0.8714859437751,0.14699020065329,0.509238072214195,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing gratitude",0.219481605351171,0.224989622249896,0.863057324840764,0.129355608591885,0.855218855218855,0.129355608591885,0.49228723190537,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing trust",0.194397993311037,0.12686905301314,0.869565217391304,0.0684261974584555,0.939306358381503,0.0684261974584555,0.503866277919979,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"feeling trusted",0.134197324414716,0.0521739130434783,0.919354838709677,0.0268487988695243,0.981412639405205,0.0268487988695243,0.504130719137364,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"balance in the various aspects of own life",0.172240802675585,0.141370338248049,0.848958333333333,0.0771050141911069,0.89568345323741,0.0771050141911069,0.486394233714258,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"mastery (ability, capability)",0.180183946488294,0.185969281859693,0.835820895522388,0.104624007473143,0.824701195219124,0.104624007473143,0.464662601346133,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"perceiving discrimination",0.173913043478261,0.156996587030717,0.948453608247423,0.0855813953488372,0.958677685950413,0.0855813953488372,0.522129540649625,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"feeling loved by god",0.107859531772575,0.0165898617511521,0.9,0.00837209302325581,0.991735537190083,0.00837209302325581,0.500053815106669,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"belief in god",0.117892976588629,0.0409090909090909,0.9,0.0209302325581395,0.979338842975207,0.0209302325581395,0.500134537766673,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"religious criticism",0.112458193979933,0.0283752860411899,0.885714285714286,0.0144186046511628,0.983471074380165,0.0144186046511628,0.498944839515664,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"spiritual punishment",0.104096989966555,0.00741083835108847,0.888888888888889,0.00372093023255814,0.995867768595041,0.00372093023255814,0.4997943494138,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"feeling religious comfort",0.109531772575251,0.0120593692022263,0.866666666666667,0.00607192900513779,0.99203187250996,0.00607192900513779,0.499051900757549,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"financial/material worry",0.178929765886288,0.125556544968833,0.792134831460674,0.0681818181818182,0.885802469135803,0.0681818181818182,0.47699214365881,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"life after death belief",0.122909698996656,0.0159474671669794,0.894736842105263,0.00804543303360152,0.992831541218638,0.00804543303360152,0.50043848712612,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"volunteering",0.144648829431438,0.0238549618320611,0.925925925925926,0.0120831319478009,0.993808049535604,0.0120831319478009,0.502945590741702,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"charitable giving/helping",0.144648829431438,0.0219885277246654,0.884615384615385,0.0111326234269119,0.99079754601227,0.0111326234269119,0.500965084719591,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"seeking for forgiveness",0.138795986622074,0.00579150579150579,1,0.00290416263310745,1,0.00290416263310745,0.501452081316554,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"feeling having a political voice",0.197324414715719,0.209876543209877,0.873287671232877,0.119270346117867,0.854330708661417,0.119270346117867,0.486800527389642,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing government approval",0.129180602006689,0.0475537265660722,0.912280701754386,0.0244131455399061,0.980916030534351,0.0244131455399061,0.502664588037129,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"having hope",0.232023411371237,0.297514340344168,0.911007025761124,0.177787934186472,0.813725490196078,0.177787934186472,0.495756712191275,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"promoting good",0.242056856187291,0.275669196963644,0.843520782396088,0.164756446991404,0.785234899328859,0.164756446991404,0.474995673160132,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"expressing delayed gratification",0.165133779264214,0.0215580597746203,0.709677419354839,0.0109452736318408,0.976439790575916,0.0109452736318408,0.493692532103879,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
"ptsd (post-traumatic stress disorder)",0.544314381270903,0.0126811594202899,0.269230769230769,0.00649350649350649,0.985540334855403,0.00649350649350649,0.496016920674455,"LLAMA2",7,"NO","FULL",110032,2392,0.320015995346808,0.291696960884106,0.0231296350152683,0.656854369637924,0.0741706898043415,0.313207144381982,0.679984004653192,"classified-L2-7B"
